id,Response
428032,0.6521967649
428033,0.003703194
428034,0.5444875956
428035,0.337144047
428036,0.0010290737
428037,0.2261012346
428038,0.0011836868
428039,0.7411168814
428040,0.6710237861
428041,0.7618102431
428042,0.5030595064
428043,0.0023293777
428044,0.7451462746
428045,0.3848112524
428046,0.7282801867
428047,0.001108274
428048,0.2648723125
428049,0.0016941749
428050,0.0011283944
428051,0.7298147678
428052,0.0020617582
428053,0.1232911572
428054,0.0045021418
428055,0.5740411282
428056,0.3354946673
428057,0.0021971955
428058,0.6958373785
428059,0.2397302389
428060,0.0029389048
428061,0.7229411602
428062,0.7289597392
428063,0.6968888044
428064,0.001800441
428065,0.5814775229
428066,0.0024945482
428067,0.0158298574
428068,0.4610461891
428069,0.0042229765
428070,0.0022378189
428071,0.4763671458
428072,0.7611750364
428073,0.6808981299
428074,0.0052918177
428075,0.0021860839
428076,0.0024040753
428077,0.4911070168
428078,0.348420471
428079,0.0031033782
428080,0.001571057
428081,0.7010381818
428082,0.001785439
428083,0.7613239288
428084,0.5978267193
428085,0.0104182791
428086,0.0019323785
428087,0.7390729189
428088,0.0016394687
428089,0.0023583209
428090,0.0037280491
428091,0.0020767872
428092,0.0014925686
428093,0.6863087416
428094,0.001466591
428095,0.6986381412
428096,0.7388660908
428097,0.6606731415
428098,0.6947108507
428099,0.0028176578
428100,0.6172915101
428101,0.0021929648
428102,0.4600778222
428103,0.7539972067
428104,0.0025030822
428105,0.726431191
428106,0.0025615823
428107,0.4856758118
428108,0.6286306381
428109,0.0014314028
428110,0.0734674856
428111,0.6464442015
428112,0.0019676096
428113,0.5501795411
428114,0.6957732439
428115,0.0035007559
428116,0.0021264632
428117,0.0032371769
428118,0.6917414069
428119,0.0027763164
428120,0.0019965512
428121,0.0020038788
428122,0.67077142
428123,0.0015989747
428124,0.002903213
428125,0.0014387586
428126,0.6068302393
428127,0.0019749214
428128,0.6376667619
428129,0.0031483504
428130,0.479282409
428131,0.0191154797
428132,0.6723076701
428133,0.0023016986
428134,0.6768479943
428135,0.3445554674
428136,0.2322175652
428137,0.8173670769
428138,0.0031847248
428139,0.7459431291
428140,0.2206001878
428141,0.3754391372
428142,0.0023281046
428143,0.7647574544
428144,0.6237945557
428145,0.6802321076
428146,0.4068924189
428147,0.0020379412
428148,0.8451650739
428149,0.002062601
428150,0.6626504064
428151,0.0032638439
428152,0.0016603249
428153,0.7035495639
428154,0.1054969206
428155,0.5068897009
428156,0.1055082157
428157,0.3809508681
428158,0.6879736781
428159,0.680252552
428160,0.0841742456
428161,0.3734701276
428162,0.7991654277
428163,0.4775410295
428164,0.5727232099
428165,0.7113118768
428166,0.002547194
428167,0.1653501838
428168,0.0040258323
428169,0.7290369272
428170,0.0023252501
428171,0.8306895494
428172,0.4674710035
428173,0.7685787082
428174,0.0030746243
428175,0.0027923763
428176,0.3601941168
428177,0.6356945634
428178,0.8384699225
428179,0.0022651872
428180,0.0600053295
428181,0.6898280382
428182,0.5977578759
428183,0.002745979
428184,0.0023679605
428185,0.0022545895
428186,0.7439909577
428187,0.5753324032
428188,0.0012286614
428189,0.0036497735
428190,0.1015596613
428191,0.7357719541
428192,0.0020545686
428193,0.0029154809
428194,0.001830825
428195,0.4340064526
428196,0.1436143219
428197,0.6727594733
428198,0.0015015047
428199,0.6225443482
428200,0.3514628112
428201,0.1245512441
428202,0.0435334705
428203,0.0032006861
428204,0.0017994839
428205,0.1412831247
428206,0.7305497527
428207,0.1605827212
428208,0.002988714
428209,0.6737853885
428210,0.0021916912
428211,0.0035964432
428212,0.7662255168
428213,0.0026628647
428214,0.6229963303
428215,0.7725863457
428216,0.0019891018
428217,0.7098888755
428218,0.6091431975
428219,0.0021661681
428220,0.800426662
428221,0.4449201524
428222,0.0533610657
428223,0.0886081606
428224,0.4501898885
428225,0.0013644353
428226,0.267824024
428227,0.0012245703
428228,0.0025988582
428229,0.0034459583
428230,0.5686523914
428231,0.7041988969
428232,0.5385523438
428233,0.2018200755
428234,0.0027960592
428235,0.0813301802
428236,0.5536828041
428237,0.4551266134
428238,0.6647945046
428239,0.2330293655
428240,0.0101929298
428241,0.5702976584
428242,0.0023411289
428243,0.0037798479
428244,0.1031033769
428245,0.686486721
428246,0.5569081903
428247,0.4160895646
428248,0.0026365081
428249,0.6574867964
428250,0.3453441262
428251,0.6987184286
428252,0.0012173483
428253,0.0011753909
428254,0.0029629162
428255,0.6748090386
428256,0.5206822157
428257,0.0565471686
428258,0.0020776165
428259,0.3477572203
428260,0.0017107014
428261,0.6419019103
428262,0.5263827443
428263,0.0017683819
428264,0.7450848222
428265,0.0029937767
428266,0.2966506183
428267,0.0021337406
428268,0.0013458712
428269,0.4869837165
428270,0.2493111491
428271,0.0035760982
428272,0.3024336696
428273,0.0017004682
428274,0.0026082364
428275,0.4269868433
428276,0.0035704242
428277,0.0026134441
428278,0.0029300691
428279,0.0013060401
428280,0.0016590962
428281,0.0021322982
428282,0.658770144
428283,0.002411426
428284,0.7024406195
428285,0.6629701853
428286,0.3022601008
428287,0.0014487733
428288,0.2526698709
428289,0.0511714742
428290,0.001223059
428291,0.002396496
428292,0.5899282694
428293,0.1189738438
428294,0.0026696471
428295,0.0020900031
428296,0.002415041
428297,0.6385236979
428298,0.0026362976
428299,0.4020985961
428300,0.0015185905
428301,0.0016494422
428302,0.7591996789
428303,0.5323060155
428304,0.0233227517
428305,0.0037976853
428306,0.8394386768
428307,0.5439210534
428308,0.5231861472
428309,0.0103573743
428310,0.635081768
428311,0.0018993954
428312,0.3627823293
428313,0.0022222425
428314,0.0021175132
428315,0.0024917664
428316,0.0021853102
428317,0.0021467898
428318,0.0026601662
428319,0.5656884909
428320,0.7696451545
428321,0.760794878
428322,0.002824581
428323,0.4940108061
428324,0.2747446895
428325,0.0035191369
428326,0.0017321397
428327,0.7494263053
428328,0.5666345954
428329,0.0032166373
428330,0.6944780946
428331,0.6456367373
428332,0.5724791288
428333,0.0020619477
428334,0.0029516611
428335,0.0032133318
428336,0.0025127097
428337,0.6453943253
428338,0.0015497288
428339,0.0030094848
428340,0.6923609376
428341,0.4399167001
428342,0.0016428493
428343,0.5901514292
428344,0.001728681
428345,0.7212674618
428346,0.0023653496
428347,0.1755951196
428348,0.0018002334
428349,0.0032131854
428350,0.1095563397
428351,0.7708230019
428352,0.6887689233
428353,0.0018996123
428354,0.8409619331
428355,0.6021870375
428356,0.00284138
428357,0.482368499
428358,0.0027627137
428359,0.3522669077
428360,0.6102234125
428361,0.0028178764
428362,0.0018722926
428363,0.0027386814
428364,0.0017920673
428365,0.5475072861
428366,0.6691039801
428367,0.0018893229
428368,0.0028963594
428369,0.001956759
428370,0.0013170029
428371,0.0031299416
428372,0.5240643024
428373,0.0023443822
428374,0.003538599
428375,0.7587977052
428376,0.0015625309
428377,0.2336776257
428378,0.5809260607
428379,0.7862881422
428380,0.0030904924
428381,0.0012967304
428382,0.6023831367
428383,0.7550480366
428384,0.4702707529
428385,0.0346410908
428386,0.7401492
428387,0.0023729908
428388,0.003086634
428389,0.0020748787
428390,0.5086625814
428391,0.7251124382
428392,0.4891363382
428393,0.0022194372
428394,0.5946019292
428395,0.0028370249
428396,0.0405742787
428397,0.0026846395
428398,0.0018315607
428399,0.8036623001
428400,0.0025888004
428401,0.5044980645
428402,0.0034006403
428403,0.5540735722
428404,0.0014403255
428405,0.001752677
428406,0.7068519592
428407,0.0017992329
428408,0.1020585895
428409,0.0018041829
428410,0.7368226051
428411,0.0022530602
428412,0.7615897655
428413,0.7069513202
428414,0.0694370195
428415,0.6511462927
428416,0.0033920668
428417,0.0031713936
428418,0.751655817
428419,0.0209179725
428420,0.3854285181
428421,0.6495429277
428422,0.0944463387
428423,0.7618149519
428424,0.0023189378
428425,0.0016539278
428426,0.0023686276
428427,0.5309245586
428428,0.0035812976
428429,0.6062229276
428430,0.6382876039
428431,0.6900240183
428432,0.7727355957
428433,0.0028595359
428434,0.7108592987
428435,0.4747332036
428436,0.0017846114
428437,0.014176663
428438,0.001714688
428439,0.2800646722
428440,0.0018742256
428441,0.6583820581
428442,0.3875082731
428443,0.0017640708
428444,0.0016502857
428445,0.0011024588
428446,0.2884503007
428447,0.0013809247
428448,0.0029095267
428449,0.7964185476
428450,0.0027412339
428451,0.6896164417
428452,0.0024863759
428453,0.4429703653
428454,0.7069045305
428455,0.6100590229
428456,0.0022657586
428457,0.0746089593
428458,0.001748399
428459,0.0025827179
428460,0.0127790784
428461,0.6198484302
428462,0.4577943087
428463,0.6963005066
428464,0.6082956195
428465,0.0036906062
428466,0.6648569703
428467,0.0031977391
428468,0.0161283165
428469,0.6644945145
428470,0.7646512985
428471,0.0021674703
428472,0.0025472473
428473,0.7170661688
428474,0.4650087059
428475,0.5526834726
428476,0.1106101573
428477,0.6730439067
428478,0.003595317
428479,0.1746778935
428480,0.015832562
428481,0.0021345641
428482,0.6632978916
428483,0.6709058285
428484,0.5574805737
428485,0.0022858821
428486,0.142172128
428487,0.0029017143
428488,0.591001153
428489,0.4447118342
428490,0.3904273808
428491,0.7908180952
428492,0.7782341242
428493,0.0025326225
428494,0.0015473349
428495,0.0033295138
428496,0.739269495
428497,0.6007490754
428498,0.0027970248
428499,0.6158700585
428500,0.736559689
428501,0.3984968662
428502,0.8019307852
428503,0.0144630354
428504,0.0017438144
428505,0.001701738
428506,0.0963303596
428507,0.0024192319
428508,0.355838269
428509,0.1564255953
428510,0.0015263502
428511,0.0021913366
428512,0.0030629102
428513,0.3079492152
428514,0.0231332686
428515,0.0020973384
428516,0.0016949397
428517,0.0025424869
428518,0.0026600105
428519,0.4024896026
428520,0.7014565468
428521,0.2889037728
428522,0.6518284082
428523,0.0049926057
428524,0.0395583138
428525,0.0022690974
428526,0.1824325323
428527,0.0018287069
428528,0.0516660698
428529,0.723405838
428530,0.0031827863
428531,0.0020402283
428532,0.1489524841
428533,0.2950710952
428534,0.1072342545
428535,0.0012039824
428536,0.6663785577
428537,0.5466715097
428538,0.785092175
428539,0.0036358936
428540,0.6927509904
428541,0.0026747915
428542,0.7034432292
428543,0.3503497541
428544,0.0026576954
428545,0.7255497575
428546,0.7883897424
428547,0.7011101842
428548,0.6726689339
428549,0.4083667696
428550,0.0020363368
428551,0.0020379033
428552,0.1073207259
428553,0.6710198522
428554,0.5772362351
428555,0.0029753211
428556,0.00166691
428557,0.0628149286
428558,0.0023956923
428559,0.101227276
428560,0.0028093876
428561,0.4207065701
428562,0.0038069815
428563,0.0038458048
428564,0.0021081665
428565,0.7091679573
428566,0.6562075615
428567,0.0038958497
428568,0.0025997555
428569,0.0861096457
428570,0.1700712442
428571,0.0014104868
428572,0.5418228507
428573,0.262082994
428574,0.6264554262
428575,0.6133891344
428576,0.6949363947
428577,0.6789267659
428578,0.531876862
428579,0.0157039594
428580,0.0027896105
428581,0.3348920345
428582,0.4886179268
428583,0.0018717555
428584,0.0028340411
428585,0.6489877701
428586,0.602119267
428587,0.1065052226
428588,0.5938172936
428589,0.0015692711
428590,0.001563141
428591,0.0023870198
428592,0.0828044936
428593,0.0022152532
428594,0.0016724197
428595,0.660569191
428596,0.0474477746
428597,0.6711585522
428598,0.003372119
428599,0.5304245353
428600,0.037719246
428601,0.0011706795
428602,0.7649933696
428603,0.0931813419
428604,0.828514576
428605,0.230679363
428606,0.0021595869
428607,0.6844920516
428608,0.0026370576
428609,0.002131508
428610,0.6516253352
428611,0.7615987659
428612,0.0015534444
428613,0.6668733358
428614,0.5817121863
428615,0.0039412584
428616,0.0016020783
428617,0.8313794732
428618,0.0030386397
428619,0.0013547492
428620,0.4844863415
428621,0.6758627295
428622,0.6159188747
428623,0.0020067215
428624,0.0012403027
428625,0.0021451602
428626,0.4467775524
428627,0.6542332768
428628,0.003130476
428629,0.6579055786
428630,0.6336866021
428631,0.0030565858
428632,0.001265311
428633,0.0968406498
428634,0.7747077346
428635,0.1768865287
428636,0.7603543401
428637,0.0032338907
428638,0.0027504587
428639,0.5083838105
428640,0.5087289214
428641,0.1219121069
428642,0.5347605348
428643,0.0017395258
428644,0.6883235574
428645,0.7542250156
428646,0.0019107497
428647,0.0020894879
428648,0.0017849444
428649,0.0019982213
428650,0.001490253
428651,0.002047701
428652,0.4307501316
428653,0.0029317914
428654,0.0015572343
428655,0.392003268
428656,0.0018128641
428657,0.7769489288
428658,0.7728337646
428659,0.448789835
428660,0.0029663115
428661,0.1612716913
428662,0.4059961438
428663,0.0015038191
428664,0.7621772289
428665,0.4126114547
428666,0.5201571584
428667,0.0028073485
428668,0.6829146147
428669,0.0025718366
428670,0.0023930387
428671,0.6385300159
428672,0.0020038139
428673,0.0029505191
428674,0.0573857017
428675,0.1208631992
428676,0.6304212213
428677,0.7269765735
428678,0.1246755645
428679,0.0032671108
428680,0.5808844566
428681,0.2296316624
428682,0.0024873719
428683,0.0023755876
428684,0.0015596471
428685,0.8622466326
428686,0.2867960036
428687,0.0020305223
428688,0.6465644836
428689,0.5577041507
428690,0.001609574
428691,0.0030386988
428692,0.3789975047
428693,0.5075028539
428694,0.0023123799
428695,0.4679927826
428696,0.0021171414
428697,0.4302664399
428698,0.002113699
428699,0.0174924862
428700,0.6573482752
428701,0.6439887881
428702,0.6498051286
428703,0.6907941699
428704,0.6660645008
428705,0.0035952437
428706,0.6505172849
428707,0.3122169077
428708,0.0012249635
428709,0.0020508382
428710,0.6883684993
428711,0.5371199846
428712,0.002489429
428713,0.003987717
428714,0.7065030932
428715,0.002222508
428716,0.7094779611
428717,0.6477037072
428718,0.7313522696
428719,0.0026568549
428720,0.7336540222
428721,0.0020362467
428722,0.655187428
428723,0.0018087554
428724,0.0019800758
428725,0.700625658
428726,0.5924729109
428727,0.0026815492
428728,0.0026886617
428729,0.0022857101
428730,0.6129510403
428731,0.392884165
428732,0.002445126
428733,0.0010344293
428734,0.3299243748
428735,0.6231706738
428736,0.3804615736
428737,0.0015774709
428738,0.6736657619
428739,0.0031153788
428740,0.749483943
428741,0.0862101689
428742,0.0025591198
428743,0.0036982221
428744,0.7341038585
428745,0.6566233039
428746,0.0046561598
428747,0.0018447979
428748,0.0018339901
428749,0.0016454151
428750,0.6814395189
428751,0.001788129
428752,0.6126502156
428753,0.0048281224
428754,0.0024832995
428755,0.7238110304
428756,0.72671628
428757,0.5508068204
428758,0.0024650334
428759,0.4036332965
428760,0.4548758864
428761,0.58048594
428762,0.704800725
428763,0.0015803274
428764,0.663064003
428765,0.6873144507
428766,0.6216273308
428767,0.76523
428768,0.4916327596
428769,0.01769723
428770,0.0018670923
428771,0.6631415486
428772,0.2636837363
428773,0.0020033675
428774,0.509487927
428775,0.0028329217
428776,0.6654154658
428777,0.3652464151
428778,0.0419297367
428779,0.0033245839
428780,0.0019743256
428781,0.5923698545
428782,0.0247007031
428783,0.0014288409
428784,0.7072530389
428785,0.0014002136
428786,0.0027284499
428787,0.6504273415
428788,0.0025388955
428789,0.0016093648
428790,0.734026134
428791,0.6453250647
428792,0.0024835393
428793,0.7081939578
428794,0.6964529753
428795,0.6410932541
428796,0.3948577642
428797,0.0028926148
428798,0.001592299
428799,0.0016419392
428800,0.7932188511
428801,0.0180663746
428802,0.7797403932
428803,0.6047292948
428804,0.4776363075
428805,0.0034270692
428806,0.6648073196
428807,0.7058013678
428808,0.7523505688
428809,0.7163582444
428810,0.003114206
428811,0.733900249
428812,0.3344887793
428813,0.0376528166
428814,0.5893107653
428815,0.0021191966
428816,0.0624667145
428817,0.6472455859
428818,0.0014473343
428819,0.0016034769
428820,0.5010642409
428821,0.5848090053
428822,0.5930944681
428823,0.5781633854
428824,0.0024304157
428825,0.5996636152
428826,0.2043293864
428827,0.7016369104
428828,0.0026066999
428829,0.001295515
428830,0.0030072094
428831,0.0020685261
428832,0.6913262606
428833,0.0014550331
428834,0.6622740626
428835,0.6759030819
428836,0.0023304285
428837,0.002919036
428838,0.3149811924
428839,0.102303721
428840,0.8118679523
428841,0.6570686698
428842,0.002281205
428843,0.0028020497
428844,0.2731444538
428845,0.0016207233
428846,0.0026116848
428847,0.0034785448
428848,0.0014480547
428849,0.2574791312
428850,0.0018789709
428851,0.0026657383
428852,0.0014000175
428853,0.3293484747
428854,0.0019226475
428855,0.0029202951
428856,0.5856107473
428857,0.0877485424
428858,0.3761378825
428859,0.474801451
428860,0.7047429085
428861,0.7479270697
428862,0.0022912999
428863,0.5730612278
428864,0.0405742787
428865,0.0041172979
428866,0.5926856399
428867,0.7063041329
428868,0.6790770292
428869,0.0025306419
428870,0.8065469265
428871,0.0291514099
428872,0.5567728877
428873,0.46244663
428874,0.4333526194
428875,0.6847322583
428876,0.0018089999
428877,0.0017788877
428878,0.5670138001
428879,0.0992600694
428880,0.6832415462
428881,0.679159224
428882,0.7410328984
428883,0.0023249604
428884,0.6116162539
428885,0.0026742774
428886,0.0013524398
428887,0.5603159666
428888,0.7741591334
428889,0.439679116
428890,0.0012230742
428891,0.0031487248
428892,0.7892635465
428893,0.7079367638
428894,0.67105335
428895,0.2326004803
428896,0.805713594
428897,0.0016139084
428898,0.5416420698
428899,0.7318317294
428900,0.3599876463
428901,0.028737627
428902,0.6232495308
428903,0.3292851746
428904,0.003690664
428905,0.5479750037
428906,0.6872788668
428907,0.001903648
428908,0.0020152607
428909,0.0025929653
428910,0.6593360901
428911,0.0021199994
428912,0.7593201995
428913,0.6966896057
428914,0.7441125512
428915,0.0014867703
428916,0.0020784312
428917,0.0025590446
428918,0.7192507386
428919,0.0021923836
428920,0.306946367
428921,0.0043732189
428922,0.0015364622
428923,0.4889513552
428924,0.0025801212
428925,0.6374912858
428926,0.4700185955
428927,0.0018199189
428928,0.0030385153
428929,0.2192506343
428930,0.1848055869
428931,0.6555017233
428932,0.1969031096
428933,0.4756608903
428934,0.4376713037
428935,0.0027257083
428936,0.7012177706
428937,0.0021947308
428938,0.0019403942
428939,0.7021138668
428940,0.0027138405
428941,0.6871125698
428942,0.2488345802
428943,0.0025933636
428944,0.0018462542
428945,0.6388140917
428946,0.3562970161
428947,0.5732343793
428948,0.7221485972
428949,0.4636625051
428950,0.4431174994
428951,0.1384439468
428952,0.0022673351
428953,0.0016406539
428954,0.6709453464
428955,0.0016207194
428956,0.504534483
428957,0.7631625533
428958,0.5882724524
428959,0.0022962517
428960,0.7723324895
428961,0.5869318843
428962,0.6045340896
428963,0.0037768199
428964,0.7074200511
428965,0.0012817162
428966,0.6964230537
428967,0.6917939782
428968,0.0013848513
428969,0.3962723613
428970,0.1701513976
428971,0.5594909787
428972,0.0271614641
428973,0.0019977372
428974,0.7614251971
428975,0.0025631581
428976,0.0020733983
428977,0.1102017835
428978,0.6796005964
428979,0.6903685927
428980,0.7199523449
428981,0.7082470059
428982,0.0011371515
428983,0.2399545014
428984,0.1600755453
428985,0.0011709717
428986,0.001653081
428987,0.1198812202
428988,0.0018786866
428989,0.1728677154
428990,0.3247485161
428991,0.3527810276
428992,0.0016987805
428993,0.6825349331
428994,0.0941631421
428995,0.7651671171
428996,0.0030269355
428997,0.6425119042
428998,0.0029921688
428999,0.7390837669
429000,0.0016825189
429001,0.0045845187
429002,0.2931062877
429003,0.4063088894
429004,0.6401898265
429005,0.0021931818
429006,0.7349108458
429007,0.5940287113
429008,0.0017066703
429009,0.0019382115
429010,0.7171657085
429011,0.0030295441
429012,0.0018930276
429013,0.357942909
429014,0.6460924745
429015,0.0017914625
429016,0.6834738851
429017,0.7866013646
429018,0.5505782962
429019,0.0025693804
429020,0.6972512007
429021,0.00256621
429022,0.0261915587
429023,0.0018905452
429024,0.6746820807
429025,0.0025447528
429026,0.002643367
429027,0.4306752384
429028,0.1982925832
429029,0.6640031338
429030,0.0024630316
429031,0.0030001067
429032,0.1612324715
429033,0.0018878012
429034,0.0017455467
429035,0.5921902657
429036,0.5503925085
429037,0.0300727598
429038,0.6570560336
429039,0.6809912324
429040,0.4943089187
429041,0.0015328972
429042,0.6308279634
429043,0.6224380136
429044,0.3298116028
429045,0.0024935566
429046,0.0346444957
429047,0.569488883
429048,0.507856667
429049,0.5804504156
429050,0.0016744049
429051,0.3785097003
429052,0.5124816298
429053,0.7486462593
429054,0.0017114785
429055,0.0025872188
429056,0.0017025043
429057,0.0042848196
429058,0.003545105
429059,0.0019561034
429060,0.4382073283
429061,0.6021726131
429062,0.6502298117
429063,0.0028698768
429064,0.1956972331
429065,0.4524032176
429066,0.003915058
429067,0.0024322593
429068,0.5746453404
429069,0.002662153
429070,0.7268829942
429071,0.00169708
429072,0.003087478
429073,0.0437263995
429074,0.1153284311
429075,0.6052923203
429076,0.0026343849
429077,0.0025061688
429078,0.0016946153
429079,0.1404155046
429080,0.0023669177
429081,0.5017848015
429082,0.7163649797
429083,0.0015016512
429084,0.001630025
429085,0.4807575643
429086,0.5447416306
429087,0.0012396435
429088,0.1326961368
429089,0.0024306295
429090,0.0030668192
429091,0.4700982571
429092,0.1333577931
429093,0.0011646881
429094,0.0017780344
429095,0.7764970064
429096,0.5851393342
429097,0.002038138
429098,0.5656332374
429099,0.6930226088
429100,0.6954371929
429101,0.6453968883
429102,0.0015836512
429103,0.0025832744
429104,0.2035741657
429105,0.0011052492
429106,0.2603297532
429107,0.1007947475
429108,0.6985151172
429109,0.0033014556
429110,0.5420451164
429111,0.701828599
429112,0.0012519278
429113,0.0018306021
429114,0.0026343937
429115,0.3228935301
429116,0.0029697588
429117,0.5364238024
429118,0.3889197111
429119,0.0016302941
429120,0.0016066779
429121,0.0022797177
429122,0.8147354126
429123,0.6786932945
429124,0.0025788981
429125,0.1121746153
429126,0.0914867371
429127,0.0037224016
429128,0.2542449236
429129,0.0032235829
429130,0.3251576722
429131,0.7535576224
429132,0.0012890477
429133,0.438035965
429134,0.0018365652
429135,0.1141137034
429136,0.0026621064
429137,0.4733665287
429138,0.0022434741
429139,0.8084070683
429140,0.7559841275
429141,0.4002063274
429142,0.1325808465
429143,0.0012279623
429144,0.3740587234
429145,0.0024811989
429146,0.0020699941
429147,0.077143155
429148,0.6300085783
429149,0.1202242449
429150,0.4273868799
429151,0.7685315013
429152,0.58417207
429153,0.5508509874
429154,0.0015262492
429155,0.5733948946
429156,0.6949371099
429157,0.7558584213
429158,0.2004801631
429159,0.6649841666
429160,0.0019990241
429161,0.0013146013
429162,0.7376053333
429163,0.0023891553
429164,0.435890168
429165,0.0013367083
429166,0.0027663617
429167,0.5980104804
429168,0.7442876697
429169,0.0016844709
429170,0.7060400248
429171,0.7320184708
429172,0.4251001179
429173,0.7276198268
429174,0.0016619184
429175,0.7207950354
429176,0.2943350375
429177,0.7525814772
429178,0.099588722
429179,0.0027676285
429180,0.721309185
429181,0.7715109587
429182,0.0030796593
429183,0.0024667776
429184,0.0018856047
429185,0.001646504
429186,0.0946008936
429187,0.2540451586
429188,0.5662834644
429189,0.6447281241
429190,0.0012777104
429191,0.0018354546
429192,0.0021022274
429193,0.0015598476
429194,0.7219360471
429195,0.3555711806
429196,0.4084424078
429197,0.0018531828
429198,0.0151122147
429199,0.6885378361
429200,0.0019576233
429201,0.6696575284
429202,0.0027473413
429203,0.6978243589
429204,0.0026797289
429205,0.0025861927
429206,0.0017100443
429207,0.6798673272
429208,0.7610123754
429209,0.0018950152
429210,0.0021635909
429211,0.7605855465
429212,0.0034011784
429213,0.6148059368
429214,0.0026932673
429215,0.0024228448
429216,0.0019134706
429217,0.6142773032
429218,0.5192417502
429219,0.6639554501
429220,0.0809024647
429221,0.0016397451
429222,0.5752974153
429223,0.7020087838
429224,0.4758372307
429225,0.0015555634
429226,0.0028274353
429227,0.0022717945
429228,0.5504322052
429229,0.0024293107
429230,0.0503830239
429231,0.7092388272
429232,0.0016717869
429233,0.0024909985
429234,0.0020442924
429235,0.0928732157
429236,0.7214758396
429237,0.0027941852
429238,0.7970471978
429239,0.0022565445
429240,0.7274697423
429241,0.0208408851
429242,0.0022753035
429243,0.5663297176
429244,0.6922371387
429245,0.0022762897
429246,0.0016424631
429247,0.7823356986
429248,0.6772467494
429249,0.0012404178
429250,0.3266821504
429251,0.7567456365
429252,0.464222908
429253,0.6704713106
429254,0.0024233691
429255,0.4115686119
429256,0.0020886997
429257,0.0021019382
429258,0.0939278901
429259,0.0235287417
429260,0.0031253938
429261,0.7052667141
429262,0.639354527
429263,0.0023117089
429264,0.7812762856
429265,0.0021376619
429266,0.1672714502
429267,0.6395933032
429268,0.3811796308
429269,0.4603148401
429270,0.6840906143
429271,0.5717199445
429272,0.0023426197
429273,0.0023006913
429274,0.0017252826
429275,0.0158129353
429276,0.6798508167
429277,0.0022291257
429278,0.0292690005
429279,0.00151042
429280,0.0045031719
429281,0.0019230344
429282,0.0015542879
429283,0.0009726495
429284,0.608987689
429285,0.7340707183
429286,0.7742548585
429287,0.0015958491
429288,0.8029305935
429289,0.0017488967
429290,0.0028059259
429291,0.0106193889
429292,0.001457555
429293,0.5560999513
429294,0.0015119303
429295,0.7317560315
429296,0.0022685488
429297,0.0028695657
429298,0.0015489204
429299,0.8016991615
429300,0.0030747049
429301,0.08147268
429302,0.1737945825
429303,0.0021733926
429304,0.0017209256
429305,0.0741790086
429306,0.0028417541
429307,0.0018384438
429308,0.342158258
429309,0.4272635877
429310,0.7015006542
429311,0.6520097852
429312,0.5628566146
429313,0.0017049846
429314,0.0014526186
429315,0.6094894409
429316,0.0029357949
429317,0.002025394
429318,0.0047095413
429319,0.7064008117
429320,0.0956181139
429321,0.7510715723
429322,0.0012298739
429323,0.0031372344
429324,0.0038626022
429325,0.6620686054
429326,0.0029795254
429327,0.0024060991
429328,0.0020943657
429329,0.517363131
429330,0.6475844383
429331,0.0029038989
429332,0.672819376
429333,0.7483054399
429334,0.0029506146
429335,0.0015074105
429336,0.5135003328
429337,0.4319667816
429338,0.0017049367
429339,0.0027647887
429340,0.7501248717
429341,0.7670146823
429342,0.7202199697
429343,0.00217996
429344,0.654955864
429345,0.0021825223
429346,0.1639281511
429347,0.002342145
429348,0.0037609178
429349,0.6903560162
429350,0.7330054045
429351,0.0012831356
429352,0.4362999499
429353,0.4706879258
429354,0.0014382695
429355,0.6749523878
429356,0.3211879432
429357,0.062158376
429358,0.003377378
429359,0.499150306
429360,0.2347671837
429361,0.2947337329
429362,0.0031558329
429363,0.012696662
429364,0.0022466166
429365,0.0017087912
429366,0.0041661137
429367,0.0027568738
429368,0.0026090294
429369,0.3904601038
429370,0.0023202698
429371,0.5458741784
429372,0.7297864556
429373,0.1726453453
429374,0.3756627142
429375,0.0026797899
429376,0.4661735296
429377,0.6785101295
429378,0.0026129906
429379,0.001801323
429380,0.3110066354
429381,0.7219008803
429382,0.0021714505
429383,0.6469694972
429384,0.2995695472
429385,0.6719496846
429386,0.605748713
429387,0.1116883457
429388,0.0038358129
429389,0.6675313115
429390,0.0055713039
429391,0.0014393396
429392,0.3815307319
429393,0.4696137011
429394,0.6683183312
429395,0.0011552942
429396,0.7425888777
429397,0.0166173782
429398,0.0022304973
429399,0.7780528665
429400,0.0023948208
429401,0.5371190906
429402,0.0021161898
429403,0.0024474557
429404,0.0020115154
429405,0.2989393771
429406,0.003410754
429407,0.7385264635
429408,0.062994644
429409,0.3612312675
429410,0.7081376314
429411,0.0025449113
429412,0.6948618889
429413,0.0014230601
429414,0.7072735429
429415,0.002214584
429416,0.0014769363
429417,0.711360991
429418,0.0024247712
429419,0.1142331958
429420,0.0027771073
429421,0.0017292348
429422,0.7136721611
429423,0.0026879879
429424,0.6769918799
429425,0.002648161
429426,0.2531532645
429427,0.0016849274
429428,0.0021793251
429429,0.0031534801
429430,0.5546758175
429431,0.0010273071
429432,0.5787440538
429433,0.613068223
429434,0.0018906938
429435,0.0028572336
429436,0.5317525864
429437,0.0014451472
429438,0.001473484
429439,0.6033684015
429440,0.1213187203
429441,0.1711357087
429442,0.7004501224
429443,0.7599769831
429444,0.0020030988
429445,0.3822855949
